"02.12.2022","GTY","GARANTİ PORTFÖY TREND SERBEST FON","1,660249","78.644.153,00","132","130.568.858,09"
"02.12.2022","GTZ","GARANTİ PORTFÖY GÜMÜŞ FON SEPETİ FONU","1,860418","245.415.409,00","9.546","456.575.257,20"
"02.12.2022","GUA","GARANTİ  PORTFÖY BİRİNCİ BORÇLANMA ARAÇLARI ÖZEL FON","1,456124","316.447.500,00","1","460.786.731,17"
"02.12.2022","GUE","GARANTİ PORTFÖY ÖPY PARA PİYASASI (TL) ÖZEL FON","1,364603","4.450.000,00","1","6.072.481,67"
"02.12.2022","GUH","GARANTI PORTFÖY YABANCI TEKNOLOJİ BYF FON SEPETİ FONU","0,076858","7.455.266.666,00","13.752","572.995.959,23"
"02.12.2022","GUM","AK PORTFÖY GÜMÜŞ FON SEPETI FONU","1,986741","186.967.386,00","13.051","371.455.691,65"
"02.12.2022","GVA","GARANTİ PORTFÖY ELEKTRİKLİ VE OTONOM ARAÇLAR DEĞİŞKEN FON","1,218261","23.816.496,00","1.876","29.014.705,04"
"02.12.2022","GVB","GARANTİ PORTFÖY ACE SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON","19,811900","7.049.613,00","2","139.666.229,91"
"02.12.2022","GVC","GARANTİ PORTFÖY ERG SERBEST (DÖVİZ) ÖZEL FON","19,150861","4.926.270,00","1","94.342.313,12"
"02.12.2022","GVD","GARANTİ PORTFÖY KARABAĞLI SERBEST (DÖVİZ) ÖZEL FON","19,577616","5.044.047,00","1","98.750.412,94"
"02.12.2022","GVI","GARANTİ PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU","1,364813","27.998.293,00","362","38.212.423,39"
"02.12.2022","GVL","GARANTİ  PORTFÖY ZYT SERBEST (DÖVİZ) ÖZEL FON","18,811875","11.469.326,00","2","215.759.529,68"
"02.12.2022","GVY","GARANTİ PORTFÖY YİRMİDOKUZUNCU SERBEST (TL) ÖZEL FON","0,000000","0,00","0","0,00"
"02.12.2022","GVZ","GARANTİ PORTFÖY ACE SERBEST (DÖVİZ-AVRO) ÖZEL FON","20,936874","5.769.476,00","2","120.794.791,10"
"02.12.2022","GYC","GARANTİ PORTFÖY YİRMİBEŞİNCİ SERBEST ÖZEL FON","1,071600","1.980.540.637,00","1","2.122.347.042,35"
"02.12.2022","GYG","GARANTİ PORTFÖY TEKOS SERBEST (DÖVİZ-AVRO) ÖZEL FON","19,790062","5.000.000,00","5","98.950.308,57"
"02.12.2022","GYK","INVEO PORTFÖY BORÇLANMA ARAÇLARI (TL) FONU","0,028901","1.987.876.314,00","137","57.451.747,39"
"02.12.2022","GYL","INVEO PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI (TL) FONU","3,951689","70.593.058,00","20.011","278.961.817,52"
"02.12.2022","GYN","GARANTİ PORTFÖY HCR SERBEST (DÖVİZ) ÖZEL FON","19,260542","20.595.320,00","1","396.677.018,14"
"02.12.2022","GYR","GARANTİ PORTFÖY TEKOS SERBEST (DÖVİZ-ABD DOLARI) ÖZEL FON","18,833606","11.570.000,00","5","217.904.821,86"
"02.12.2022","GZB","GARANTİ PORTFÖY ÖPY İKİNCİ SERBEST ÖZEL FON","1,548836","151.029.051,00","1","233.919.206,58"
"02.12.2022","GZD","GARANTİ PORTFÖY ONÜCÜNCÜ SERBEST (DÖVİZ) ÖZEL FON","19,857231","4.064.452,00","3","80.708.761,20"
"02.12.2022","GZE","GARANTİ PORTFÖY EMTİA SERBEST FON","2,335245","109.669.738,00","2.002","256.105.674,93"
"02.12.2022","GZG","GARANTİ PORTFÖY SAĞLIK SEKTÖRÜ DEĞİŞKEN FON","2,184190","23.960.440,00","1.691","52.334.144,58"
"02.12.2022","GZH","GARANTİ PORTFÖY TEMİZ ENERJİ DEĞİŞKEN FON","2,109324","102.353.479,00","6.080","215.896.694,00"
"02.12.2022","GZJ","GARANTİ PORTFÖY İKİNCİ FON SEPETİ FONU","2,041463","139.752.155,00","1.271","285.298.788,80"
