"30.12.2022","ODS","OYAK PORTFÖY İKİNCİ SERBEST(DÖVİZ) FON","22,227960","19.245.493,00","19","427.788.047,99"
"30.12.2022","ODV","AK PORTFÖY ÜÇÜNCÜ FON SEPETİ FONU","5,294989","169.708.598,00","3.202","898.605.081,38"
"30.12.2022","OFB","OYAK PORTFÖY BEŞİNCİ SERBEST (TL) FON","2,403148","295.233.414,00","0","709.489.606,49"
"30.12.2022","OFH","QNB FİNANS PORTFÖY ONÜÇÜNCÜ SERBEST (DÖVİZ) FON","19,319815","14.220.000,00","124","274.727.769,11"
"30.12.2022","OFI","OYAK PORTFÖY İKİNCİ FON SEPETİ FONU","1,170073","22.790.722,00","65","26.666.810,37"
"30.12.2022","OFO","QNB FİNANS PORTFÖY JKDK SERBEST (DÖVİZ) ÖZEL FON","21,294522","21.328.615,00","1","454.182.670,13"
"30.12.2022","OFS","OYAK PORTFÖY BİRİNCİ FON SEPETİ FONU","2,192356","37.200.944,00","169","81.557.720,08"
"30.12.2022","OGD","OYAK PORTFÖY ALTIN KATILIM FONU","2,080400","95.220.817,00","0","198.097.377,09"
"30.12.2022","OGF","OYAK PORTFÖY OYAK ÜYELERI İLE ÇALIŞANLARıNA YÖNELİK BORÇLANMA ARAÇLARI ÖZEL FONU","2,244026","16.118.899,00","0","36.171.236,39"
"30.12.2022","OGV","QNB FİNANS PORTFÖY HUNA SERBEST (DÖVİZ) ÖZEL FON","20,514588","3.931.031,00","1","80.643.482,59"
"30.12.2022","OHB","OYAK PORTFÖY BİRİNCİ HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)","7,003183","63.338.101,00","0","443.568.309,45"
"30.12.2022","OHK","OYAK PORTFÖY KATILIM HİSSE SENEDİ (TL) FONU (HİSSE SENEDİ YOĞUN FON)","0,000000","0,00","0","0,00"
"30.12.2022","OIL","OSMANLI PORTFÖY AGRESİF FON SEPETİ FONU","1,658085","16.841.986,00","2.222","27.925.442,28"
